model_kind,fold,layer,phase,accuracy,balanced_accuracy,auroc,n_test,train_phase,test_phase
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,0,23,post_selector,1.0,1.0,1.0,64,post_selector,post_selector
phase_transfer,1,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,2,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,3,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,4,23,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,0,23,public_task_span,0.5,0.5,0.9306640625,64,post_selector,public_task_span
phase_transfer,1,23,public_task_span,0.5,0.5,0.9045138888888888,48,post_selector,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.84375,48,post_selector,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.8229166666666666,48,post_selector,public_task_span
phase_transfer,4,23,public_task_span,0.5,0.5,0.7378472222222222,48,post_selector,public_task_span
phase_transfer,0,23,final_prompt,0.5,0.5,0.822265625,64,post_selector,final_prompt
phase_transfer,1,23,final_prompt,0.5,0.5,0.795138888888889,48,post_selector,final_prompt
phase_transfer,2,23,final_prompt,0.5,0.5,0.814236111111111,48,post_selector,final_prompt
phase_transfer,3,23,final_prompt,0.5,0.5,0.7881944444444444,48,post_selector,final_prompt
phase_transfer,4,23,final_prompt,0.5,0.5,0.7534722222222223,48,post_selector,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,0.7685546875,64,post_selector,response_first
phase_transfer,1,23,response_first,0.5,0.5,0.7760416666666666,48,post_selector,response_first
phase_transfer,2,23,response_first,0.5,0.5,0.7482638888888888,48,post_selector,response_first
phase_transfer,3,23,response_first,0.5,0.5,0.7048611111111112,48,post_selector,response_first
phase_transfer,4,23,response_first,0.5,0.5,0.671875,48,post_selector,response_first
phase_transfer,0,23,response_mean,0.84375,0.84375,0.94921875,64,post_selector,response_mean
phase_transfer,1,23,response_mean,0.8333333333333334,0.8333333333333333,0.9652777777777779,48,post_selector,response_mean
phase_transfer,2,23,response_mean,0.5208333333333334,0.5208333333333334,0.9131944444444445,48,post_selector,response_mean
phase_transfer,3,23,response_mean,0.5,0.5,0.923611111111111,48,post_selector,response_mean
phase_transfer,4,23,response_mean,0.5,0.5,0.8315972222222222,48,post_selector,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,public_task_span,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.49999999999999994,48,public_task_span,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,0,23,post_selector,0.96875,0.96875,1.0,64,public_task_span,post_selector
phase_transfer,1,23,post_selector,0.8333333333333334,0.8333333333333333,1.0,48,public_task_span,post_selector
phase_transfer,2,23,post_selector,0.9375,0.9375,0.9878472222222222,48,public_task_span,post_selector
phase_transfer,3,23,post_selector,0.9583333333333334,0.9583333333333333,1.0,48,public_task_span,post_selector
phase_transfer,4,23,post_selector,0.9375,0.9375,0.9913194444444444,48,public_task_span,post_selector
phase_transfer,0,23,public_task_span,0.984375,0.984375,1.0,64,public_task_span,public_task_span
phase_transfer,1,23,public_task_span,0.8958333333333334,0.8958333333333333,1.0,48,public_task_span,public_task_span
phase_transfer,2,23,public_task_span,0.9375,0.9375,1.0,48,public_task_span,public_task_span
phase_transfer,3,23,public_task_span,0.9375,0.9375,0.9965277777777778,48,public_task_span,public_task_span
phase_transfer,4,23,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48,public_task_span,public_task_span
phase_transfer,0,23,final_prompt,0.5,0.5,0.916015625,64,public_task_span,final_prompt
phase_transfer,1,23,final_prompt,0.5,0.5,0.9201388888888888,48,public_task_span,final_prompt
phase_transfer,2,23,final_prompt,0.5,0.5,0.9253472222222222,48,public_task_span,final_prompt
phase_transfer,3,23,final_prompt,0.5,0.5,0.8836805555555556,48,public_task_span,final_prompt
phase_transfer,4,23,final_prompt,0.5,0.5,0.8802083333333333,48,public_task_span,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,0.919921875,64,public_task_span,response_first
phase_transfer,1,23,response_first,0.5,0.5,0.9809027777777777,48,public_task_span,response_first
phase_transfer,2,23,response_first,0.5,0.5,0.8975694444444444,48,public_task_span,response_first
phase_transfer,3,23,response_first,0.5,0.5,0.8246527777777778,48,public_task_span,response_first
phase_transfer,4,23,response_first,0.5,0.5,0.9635416666666666,48,public_task_span,response_first
phase_transfer,0,23,response_mean,0.5,0.5,0.9833984375,64,public_task_span,response_mean
phase_transfer,1,23,response_mean,0.5,0.5,0.9930555555555555,48,public_task_span,response_mean
phase_transfer,2,23,response_mean,0.5,0.5,0.9791666666666667,48,public_task_span,response_mean
phase_transfer,3,23,response_mean,0.5,0.5,0.970486111111111,48,public_task_span,response_mean
phase_transfer,4,23,response_mean,0.5,0.5,0.9479166666666667,48,public_task_span,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,final_prompt,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,0,23,post_selector,0.59375,0.59375,1.0,64,final_prompt,post_selector
phase_transfer,1,23,post_selector,0.8333333333333334,0.8333333333333333,1.0,48,final_prompt,post_selector
phase_transfer,2,23,post_selector,0.5416666666666666,0.5416666666666666,1.0,48,final_prompt,post_selector
phase_transfer,3,23,post_selector,0.5,0.5,1.0,48,final_prompt,post_selector
phase_transfer,4,23,post_selector,0.5625,0.5625,1.0,48,final_prompt,post_selector
phase_transfer,0,23,public_task_span,0.5,0.5,0.779296875,64,final_prompt,public_task_span
phase_transfer,1,23,public_task_span,0.5,0.5,0.7239583333333334,48,final_prompt,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.6631944444444445,48,final_prompt,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.6666666666666667,48,final_prompt,public_task_span
phase_transfer,4,23,public_task_span,0.5,0.5,0.7326388888888888,48,final_prompt,public_task_span
phase_transfer,0,23,final_prompt,1.0,1.0,1.0,64,final_prompt,final_prompt
phase_transfer,1,23,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,2,23,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,3,23,final_prompt,0.9583333333333334,0.9583333333333333,1.0,48,final_prompt,final_prompt
phase_transfer,4,23,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,1.0,64,final_prompt,response_first
phase_transfer,1,23,response_first,0.5,0.5,0.998263888888889,48,final_prompt,response_first
phase_transfer,2,23,response_first,0.5,0.5,0.9878472222222222,48,final_prompt,response_first
phase_transfer,3,23,response_first,0.5,0.5,0.9444444444444444,48,final_prompt,response_first
phase_transfer,4,23,response_first,0.5,0.5,1.0,48,final_prompt,response_first
phase_transfer,0,23,response_mean,0.5,0.5,1.0,64,final_prompt,response_mean
phase_transfer,1,23,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,2,23,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,3,23,response_mean,0.5,0.5,0.9861111111111112,48,final_prompt,response_mean
phase_transfer,4,23,response_mean,0.5,0.5,0.998263888888889,48,final_prompt,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,response_first,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,0,23,post_selector,0.890625,0.890625,0.9912109375,64,response_first,post_selector
phase_transfer,1,23,post_selector,0.9791666666666666,0.9791666666666667,1.0,48,response_first,post_selector
phase_transfer,2,23,post_selector,0.6041666666666666,0.6041666666666666,1.0,48,response_first,post_selector
phase_transfer,3,23,post_selector,0.5,0.5,0.9756944444444444,48,response_first,post_selector
phase_transfer,4,23,post_selector,0.5208333333333334,0.5208333333333334,1.0,48,response_first,post_selector
phase_transfer,0,23,public_task_span,0.5,0.5,0.8583984375,64,response_first,public_task_span
phase_transfer,1,23,public_task_span,0.5833333333333334,0.5833333333333333,0.75,48,response_first,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.7083333333333333,48,response_first,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.7256944444444444,48,response_first,public_task_span
phase_transfer,4,23,public_task_span,0.5,0.5,0.7465277777777778,48,response_first,public_task_span
phase_transfer,0,23,final_prompt,0.5,0.5,0.890625,64,response_first,final_prompt
phase_transfer,1,23,final_prompt,0.5,0.5,0.5208333333333333,48,response_first,final_prompt
phase_transfer,2,23,final_prompt,0.5,0.5,0.9965277777777777,48,response_first,final_prompt
phase_transfer,3,23,final_prompt,0.5,0.5,0.998263888888889,48,response_first,final_prompt
phase_transfer,4,23,final_prompt,0.5,0.5,0.9965277777777777,48,response_first,final_prompt
phase_transfer,0,23,response_first,0.984375,0.984375,1.0,64,response_first,response_first
phase_transfer,1,23,response_first,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_first
phase_transfer,2,23,response_first,1.0,1.0,1.0,48,response_first,response_first
phase_transfer,3,23,response_first,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_first
phase_transfer,4,23,response_first,0.9791666666666666,0.9791666666666667,1.0,48,response_first,response_first
phase_transfer,0,23,response_mean,1.0,1.0,1.0,64,response_first,response_mean
phase_transfer,1,23,response_mean,0.8958333333333334,0.8958333333333333,1.0,48,response_first,response_mean
phase_transfer,2,23,response_mean,1.0,1.0,1.0,48,response_first,response_mean
phase_transfer,3,23,response_mean,0.9375,0.9375,0.9965277777777777,48,response_first,response_mean
phase_transfer,4,23,response_mean,0.8958333333333334,0.8958333333333333,1.0,48,response_first,response_mean
phase_transfer,0,23,pre_selector,0.5,0.5,0.5,64,response_mean,pre_selector
phase_transfer,1,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,2,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,3,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,4,23,pre_selector,0.5,0.5,0.5,48,response_mean,pre_selector
phase_transfer,0,23,post_selector,1.0,1.0,1.0,64,response_mean,post_selector
phase_transfer,1,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,2,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,3,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,4,23,post_selector,1.0,1.0,1.0,48,response_mean,post_selector
phase_transfer,0,23,public_task_span,0.53125,0.53125,0.8447265625,64,response_mean,public_task_span
phase_transfer,1,23,public_task_span,0.6875,0.6875,0.8229166666666667,48,response_mean,public_task_span
phase_transfer,2,23,public_task_span,0.5,0.5,0.7118055555555555,48,response_mean,public_task_span
phase_transfer,3,23,public_task_span,0.5,0.5,0.7465277777777779,48,response_mean,public_task_span
phase_transfer,4,23,public_task_span,0.5833333333333334,0.5833333333333334,0.7552083333333334,48,response_mean,public_task_span
phase_transfer,0,23,final_prompt,0.515625,0.515625,1.0,64,response_mean,final_prompt
phase_transfer,1,23,final_prompt,0.5208333333333334,0.5208333333333334,0.998263888888889,48,response_mean,final_prompt
phase_transfer,2,23,final_prompt,0.5208333333333334,0.5208333333333334,1.0,48,response_mean,final_prompt
phase_transfer,3,23,final_prompt,0.5625,0.5625,1.0,48,response_mean,final_prompt
phase_transfer,4,23,final_prompt,0.5,0.5,1.0,48,response_mean,final_prompt
phase_transfer,0,23,response_first,0.5,0.5,1.0,64,response_mean,response_first
phase_transfer,1,23,response_first,0.6875,0.6875,0.998263888888889,48,response_mean,response_first
phase_transfer,2,23,response_first,0.5,0.5,1.0,48,response_mean,response_first
phase_transfer,3,23,response_first,0.5,0.5,0.9947916666666667,48,response_mean,response_first
phase_transfer,4,23,response_first,0.5,0.5,0.9913194444444444,48,response_mean,response_first
phase_transfer,0,23,response_mean,1.0,1.0,1.0,64,response_mean,response_mean
phase_transfer,1,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,2,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,3,23,response_mean,0.9791666666666666,0.9791666666666667,1.0,48,response_mean,response_mean
phase_transfer,4,23,response_mean,1.0,1.0,1.0,48,response_mean,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,pre_selector,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,pre_selector,pre_selector
phase_transfer,0,22,post_selector,0.5,0.5,0.5,64,pre_selector,post_selector
phase_transfer,1,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,2,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,3,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,4,22,post_selector,0.5,0.5,0.5,48,pre_selector,post_selector
phase_transfer,0,22,public_task_span,0.5,0.5,0.5,64,pre_selector,public_task_span
phase_transfer,1,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,3,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,4,22,public_task_span,0.5,0.5,0.5,48,pre_selector,public_task_span
phase_transfer,0,22,final_prompt,0.5,0.5,0.5,64,pre_selector,final_prompt
phase_transfer,1,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,2,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,3,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,4,22,final_prompt,0.5,0.5,0.5,48,pre_selector,final_prompt
phase_transfer,0,22,response_first,0.5,0.5,0.5,64,pre_selector,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,2,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,3,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,4,22,response_first,0.5,0.5,0.5,48,pre_selector,response_first
phase_transfer,0,22,response_mean,0.5,0.5,0.5,64,pre_selector,response_mean
phase_transfer,1,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,2,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,3,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,4,22,response_mean,0.5,0.5,0.5,48,pre_selector,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,post_selector,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,post_selector,pre_selector
phase_transfer,0,22,post_selector,1.0,1.0,1.0,64,post_selector,post_selector
phase_transfer,1,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,2,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,3,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,4,22,post_selector,1.0,1.0,1.0,48,post_selector,post_selector
phase_transfer,0,22,public_task_span,0.5,0.5,0.923828125,64,post_selector,public_task_span
phase_transfer,1,22,public_task_span,0.5208333333333334,0.5208333333333334,0.9427083333333333,48,post_selector,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.8767361111111112,48,post_selector,public_task_span
phase_transfer,3,22,public_task_span,0.5,0.5,0.751736111111111,48,post_selector,public_task_span
phase_transfer,4,22,public_task_span,0.5,0.5,0.7361111111111112,48,post_selector,public_task_span
phase_transfer,0,22,final_prompt,0.5,0.5,0.603515625,64,post_selector,final_prompt
phase_transfer,1,22,final_prompt,0.5,0.5,0.625,48,post_selector,final_prompt
phase_transfer,2,22,final_prompt,0.5,0.5,0.6336805555555556,48,post_selector,final_prompt
phase_transfer,3,22,final_prompt,0.5,0.5,0.6423611111111112,48,post_selector,final_prompt
phase_transfer,4,22,final_prompt,0.6041666666666666,0.6041666666666667,0.5121527777777778,48,post_selector,final_prompt
phase_transfer,0,22,response_first,0.5,0.5,0.634765625,64,post_selector,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.65625,48,post_selector,response_first
phase_transfer,2,22,response_first,0.5,0.5,0.6527777777777778,48,post_selector,response_first
phase_transfer,3,22,response_first,0.5,0.5,0.5972222222222223,48,post_selector,response_first
phase_transfer,4,22,response_first,0.5,0.5,0.5607638888888888,48,post_selector,response_first
phase_transfer,0,22,response_mean,0.796875,0.796875,0.9599609375,64,post_selector,response_mean
phase_transfer,1,22,response_mean,0.875,0.875,0.935763888888889,48,post_selector,response_mean
phase_transfer,2,22,response_mean,0.6666666666666666,0.6666666666666666,0.8975694444444444,48,post_selector,response_mean
phase_transfer,3,22,response_mean,0.8541666666666666,0.8541666666666667,0.9166666666666666,48,post_selector,response_mean
phase_transfer,4,22,response_mean,0.5208333333333334,0.5208333333333333,0.8315972222222221,48,post_selector,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,public_task_span,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.49999999999999994,48,public_task_span,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,public_task_span,pre_selector
phase_transfer,0,22,post_selector,1.0,1.0,1.0,64,public_task_span,post_selector
phase_transfer,1,22,post_selector,0.9166666666666666,0.9166666666666667,1.0,48,public_task_span,post_selector
phase_transfer,2,22,post_selector,0.8958333333333334,0.8958333333333333,0.951388888888889,48,public_task_span,post_selector
phase_transfer,3,22,post_selector,0.9583333333333334,0.9583333333333333,1.0,48,public_task_span,post_selector
phase_transfer,4,22,post_selector,1.0,1.0,1.0,48,public_task_span,post_selector
phase_transfer,0,22,public_task_span,1.0,1.0,1.0,64,public_task_span,public_task_span
phase_transfer,1,22,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48,public_task_span,public_task_span
phase_transfer,2,22,public_task_span,0.9791666666666666,0.9791666666666667,1.0,48,public_task_span,public_task_span
phase_transfer,3,22,public_task_span,0.9583333333333334,0.9583333333333333,0.998263888888889,48,public_task_span,public_task_span
phase_transfer,4,22,public_task_span,1.0,1.0,1.0,48,public_task_span,public_task_span
phase_transfer,0,22,final_prompt,0.5,0.5,0.9658203125,64,public_task_span,final_prompt
phase_transfer,1,22,final_prompt,0.5,0.5,0.9947916666666666,48,public_task_span,final_prompt
phase_transfer,2,22,final_prompt,0.5,0.5,0.9809027777777777,48,public_task_span,final_prompt
phase_transfer,3,22,final_prompt,0.5,0.5,0.9166666666666666,48,public_task_span,final_prompt
phase_transfer,4,22,final_prompt,0.5,0.5,0.9583333333333333,48,public_task_span,final_prompt
phase_transfer,0,22,response_first,0.546875,0.546875,0.9404296875,64,public_task_span,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.9496527777777777,48,public_task_span,response_first
phase_transfer,2,22,response_first,0.5208333333333334,0.5208333333333334,0.9218749999999999,48,public_task_span,response_first
phase_transfer,3,22,response_first,0.5208333333333334,0.5208333333333334,0.7986111111111112,48,public_task_span,response_first
phase_transfer,4,22,response_first,0.7083333333333334,0.7083333333333334,0.9166666666666667,48,public_task_span,response_first
phase_transfer,0,22,response_mean,0.5,0.5,0.9892578125,64,public_task_span,response_mean
phase_transfer,1,22,response_mean,0.5,0.5,0.998263888888889,48,public_task_span,response_mean
phase_transfer,2,22,response_mean,0.5,0.5,0.9131944444444444,48,public_task_span,response_mean
phase_transfer,3,22,response_mean,0.5,0.5,0.9513888888888888,48,public_task_span,response_mean
phase_transfer,4,22,response_mean,0.5,0.5,0.9479166666666667,48,public_task_span,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,final_prompt,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,final_prompt,pre_selector
phase_transfer,0,22,post_selector,0.53125,0.53125,0.994140625,64,final_prompt,post_selector
phase_transfer,1,22,post_selector,0.5,0.5,1.0,48,final_prompt,post_selector
phase_transfer,2,22,post_selector,0.5,0.5,0.984375,48,final_prompt,post_selector
phase_transfer,3,22,post_selector,0.5,0.5,1.0,48,final_prompt,post_selector
phase_transfer,4,22,post_selector,0.5,0.5,0.9913194444444444,48,final_prompt,post_selector
phase_transfer,0,22,public_task_span,0.5,0.5,0.8544921875,64,final_prompt,public_task_span
phase_transfer,1,22,public_task_span,0.5,0.5,0.8003472222222222,48,final_prompt,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.7777777777777778,48,final_prompt,public_task_span
phase_transfer,3,22,public_task_span,0.5,0.5,0.7361111111111112,48,final_prompt,public_task_span
phase_transfer,4,22,public_task_span,0.5,0.5,0.8645833333333334,48,final_prompt,public_task_span
phase_transfer,0,22,final_prompt,1.0,1.0,1.0,64,final_prompt,final_prompt
phase_transfer,1,22,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,2,22,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,3,22,final_prompt,0.9791666666666666,0.9791666666666667,1.0,48,final_prompt,final_prompt
phase_transfer,4,22,final_prompt,1.0,1.0,1.0,48,final_prompt,final_prompt
phase_transfer,0,22,response_first,0.5,0.5,0.99609375,64,final_prompt,response_first
phase_transfer,1,22,response_first,0.5,0.5,0.9809027777777777,48,final_prompt,response_first
phase_transfer,2,22,response_first,0.5,0.5,0.9965277777777778,48,final_prompt,response_first
phase_transfer,3,22,response_first,0.5,0.5,0.9201388888888888,48,final_prompt,response_first
phase_transfer,4,22,response_first,0.5,0.5,0.998263888888889,48,final_prompt,response_first
phase_transfer,0,22,response_mean,0.5,0.5,1.0,64,final_prompt,response_mean
phase_transfer,1,22,response_mean,0.5,0.5,0.9965277777777778,48,final_prompt,response_mean
phase_transfer,2,22,response_mean,0.5,0.5,1.0,48,final_prompt,response_mean
phase_transfer,3,22,response_mean,0.5,0.5,0.9774305555555556,48,final_prompt,response_mean
phase_transfer,4,22,response_mean,0.5,0.5,0.9913194444444444,48,final_prompt,response_mean
phase_transfer,0,22,pre_selector,0.5,0.5,0.5,64,response_first,pre_selector
phase_transfer,1,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,2,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,3,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,4,22,pre_selector,0.5,0.5,0.5,48,response_first,pre_selector
phase_transfer,0,22,post_selector,0.8125,0.8125,0.9833984375,64,response_first,post_selector
phase_transfer,1,22,post_selector,0.9166666666666666,0.9166666666666667,0.9809027777777778,48,response_first,post_selector
phase_transfer,2,22,post_selector,0.5208333333333334,0.5208333333333334,0.8923611111111112,48,response_first,post_selector
phase_transfer,3,22,post_selector,0.7291666666666666,0.7291666666666666,0.9600694444444444,48,response_first,post_selector
phase_transfer,4,22,post_selector,0.6041666666666666,0.6041666666666666,0.9618055555555556,48,response_first,post_selector
phase_transfer,0,22,public_task_span,0.5,0.5,0.8515625,64,response_first,public_task_span
phase_transfer,1,22,public_task_span,0.5,0.5,0.765625,48,response_first,public_task_span
phase_transfer,2,22,public_task_span,0.5,0.5,0.7604166666666667,48,response_first,public_task_span
